BJNE,00045744,"1180 - Jimmy Neutron - Jet Fusion (U).gba","",
A5WF,000F1408,"1181 - Les Razmoket rencontrent les Delajungle (F).gba","",
BDSE,000150A4,"1182 - Digimon Battle Spirit 2 (U).gba","",
AJ8J,0001F728,"1184 - Jurassic Park Institute Tour (J).gba","",0001F6E0
BODE,001C04F4,"1185 - Oddworld - Munch's Oddysee (U).gba","",
ABDP,00143628,"1186 - Boulder Dash EX (E).gba","",
A6BP,00148B6C,"1187 - MegaMan Battle Network 3 White Version (E).gba","",001489EC
BZDJ,0004BB2C,"1188 - Zettaizetsumei Dangerous Jiisan - Shijou Saikyou no Dogeza (J).gba","",0004BB14
A5TJ,00000508,"1189 - Shin Megami Tensei 2 (J).gba","",
AH9P,0063C278,"1191 - The Hobbit (E).gba","",0063C20C
BBFJ,00097D70,"1192 - Battle X Battle - Kyoudai Ou Densetsu (J).gba","",
AFXP,003954F0,"1194 - Final Fantasy Tactics Advance (E).gba","",
BLKE,00036EEC,"1195 - Disney's Lion King (U).gba","",00036DA0
AQDE,0008AA04,"1200 - Crouching Tiger Hidden Dragon (U).gba","",0008A9D4
AC5E,001519BC,"1201 - Demikids Dark Version (U).gba","",0015198C
AL4E,00153774,"1202 - Demikids Light Version (U).gba","",00153744
A3XP,00148C6C,"1204 - MegaMan Battle Network 3 Blue Version (E).gba","",00148AEC
BOMJ,00039B28,"1206 - Bomberman Jetters Game Collection (J).gba","",
A62E,00100A24,"1207 - Megaman Zero 2 (U).gba","",0010097C
BMPJ,00036104,"1209 - Wagamama Fairy Mirumo De Pon Taisen Mahoudrama (J).gba","",
BKGJ,000B0C74,"1210 - Kawaii Pet Game Gallery (J).gba","",000B0C50
BMRJ,0001F444,"1211 - Matantei Loki Ragnarok (J).gba","",0001F414
BNTE,00632D6C,"1213 - Teenage Mutant Ninja Turtles (U).gba","",
AORJ,000CC9F0,"1214 - Oriental Blue - Ao no Tengai (J).gba","",
BIOP,00087530,"1219 - Bionicle (E).gba","",
AQPF,0013668C,"1220 - Disney Princesse (F).gba","",
BATE,000B24F4,"1223 - Batman Rise of Sin Tzu (U).gba","",000B24C4
AOWE,00071068,"1225 - Spyro Attack of The Rhynocs (U).gba","",00071014
BTOE,0005C0E4,"1226 - Tony Hawk's Underground (U).gba","",000CC19C
A62P,00100A24,"1228 - MegaMan Zero 2 (E).gba","",0010097C
BFJE,0077396C,"1229 - Frogger's Journey - The Forgotten Relic (U).gba","",0077395C
BPYE,000ACFE8,"1232 - Prince of Persia - The Sands of Time (U).gba","",000ACFB8
BSQE,0004C65C,"1233 - SpongeBob SquarePants - Battle for Bikini Bottom (U).gba","",
AE7E,0069D6E0,"1235 - Fire Emblem (U).gba","",
AXPE,00455500,"1237 - Pokemon Sapphire (E).gba","",004554D0
A3VP,000F9F74,"1239 - Sonic Pinball Party (E).gba","",000F9F44
AY7E,009F42C0,"1240 - Yu-Gi-Oh! - The Sacred Cards (U).gba","",009F423C
BBRE,000310DC,"1241 - Disney's Brother Bear (U).gba","",
AXVE,004554A0,"1242 - Pokemon Ruby (E).gba","",00455470
AQTE,000367F8,"1244 - Dr. Seuss' - The Cat in the Hat (U).gba","",000367BC
BPPP,007C67A4,"1245 - Pokemon Pinball - Ruby & Sapphire (E).gba","",007C6774
A88P,00FB5DA4,"1246 - Mario And Luigi Superstar Saga (E).gba","",00FB5C24
BSHJ,0011B3B4,"1247 - Shanghai (J).gba","",0011B390
BTWE,000A5434,"1249 - Tiger Woods PGA Tour 2004 (U).gba","",000A53EC
BPYP,000AD178,"1252 - Prince of Persia - The Sands of Time (E).gba","",000AD148
A9KJ,000E2394,"1254 - Slime Morimori Dragon Quest - Shougeki no Shippo Dan (J).gba","",000E2340
BMJJ,000125FC,"1255 - Minna no Mahjong (J).gba","",000125C0
A85J,003667D0,"1256 - Sanrio Puroland All Characters (J).gba","",003667A0
BMZJ,001328FC,"1257 - Zooo (J).gba","",001328A8
A6OE,007839C0,"1258 - Onimusha Tactics (U).gba","",007838F4
AQME,000743E4,"1261 - Disney's Magical Quest 2 Starring Mickey and Minnie (U).gba","",00074360
AH9E,0063A8B8,"1264 - The Hobbit (U).gba","",0063A84C
BDDE,002B6488,"1266 - Double Dragon Advance (U).gba","",
A4NE,0013ABF0,"1268 - Harvest Moon - Friends of Mineral Town (U).gba","",
AZIX,0002C6D0,"1269 - Finding Nemo (E).gba","",
AOWP,000658F8,"1270 - Spyro Adventures (E).gba","",000658A4
BM3J,0011EFE0,"1272 - Disney's Magical Quest 3 Starring Mickey and Donald (J).gba","",0011EF5C
AV3P,007434E0,"1273 - Spy Kids 3D (E).gba","",007434B0
AEYP,00709D4C,"1274 - Disney's Kim Possible (E).gba","",00709D10
BMHE,0090C924,"1276 - Medal of Honor - Infiltrator (U).gba","",0090C91C
A88E,00FB5DA4,"1277 - Mario And Luigi Superstar Saga (U).gba","",00FB5C24
BCME,000EAE64,"1281 - CIMA The Enemy (U).gba","",
A88J,003A6EAC,"1283 - Mario and Luigi RPG (J).gba","",003A6EA8
BNTP,0067D724,"1290 - Teenage Mutant Ninja Turtles (E).gba","",
BHWE,0009C970,"1291 - Hot Wheels - World Race (U).gba","",
BFZJ,000A3BEC,"1292 - F-Zero - Falcon Densetsu (J).gba","",000A3B74
BCNP,00036334,"1293 - Crash Nitro Kart (E).gba","",
BGAJ,00D5B1BC,"1294 - SD Gundam G Generation Advance (J).gba","",
BHWP,0009C690,"1295 - Hot Wheels - World Race (E).gba","",
BODD,001BE8D0,"1296 - Oddworld - Munch's Oddysee (G).gba","",
AQDP,0008FF94,"1298 - Crouching Tiger Hidden Dragon (E).gba","",0008FF64
BERE,001CC168,"1300 - Dora the Explorer - Super Spies (U).gba","",
A4XJ,0007B320,"1303 - Gachasta! Dino Device 2 Dragon (J).gba","",001D5A24
A4WJ,0007B320,"1304 - Gachasta! Dino Device 2 Phoenix (J).gba","",001D5A24
A6OP,007839B0,"1305 - Onimusha Tactics (E).gba","",007838E4
BYYE,00036858,"1308 - Yu Yu Hakusho - Spirit Detective (U).gba","",0003681C
BSBJ,00B7D370,"1309 - Sonic Battle (J).gba","",00B7D328
BPZJ,00051C70,"1310 - Pazunin - Uminin No Puzzle de Nimu (J).gba","",00051C40
AQWE,000D4E84,"1315 - Game & Watch Gallery 4 (U).gba","",000CA8B8
BISJ,002B0ECC,"1316 - Koinu-Chan no Hajimete no Osanpo - Koino no Kokoro Ikusei Game (J).gba","",002B0E84
BPSJ,0002B464,"1317 - Cinnamoroll Kokoniiruyo (J).gba","",000B1948
B4BJ,00155DFC,"1319 - RockMan EXE 4 Tournament Blue Moon (J).gba","",00155C7C
B4WJ,00155DE8,"1320 - RockMan EXE 4 Tournament Red Sun (J).gba","",00155C68
BPTE,002CF144,"1321 - Peter Pan The Movie (U).gba","",002CF0D8
BK3J,0003CC48,"1322 - Card Captor Sakura - Sakura Card de Mini Game (J).gba","",0003CBE8
A4GJ,001DAB0C,"1323 - Konjiki no Gashbell (J).gba","",001DAAC4
BFGJ,00146A64,"1324 - Bokujou Monogatari - Mineral Town for Girls (J).gba","",
B3KJ,0072010C,"1326 - Croket 3 Guranyuoukoku No Nazo (J).gba","",
AEXE,006078E0,"1328 - The King of Fighters EX2 - Howling Blood (U).gba","",0077127C
BMYJ,00038674,"1329 - Wagamama Fairy Mirumo De Pon - 8 Nin no Toki no Yousei (J).gba","",
BFNJ,0002EAD0,"1331 - Finding Nemo (J).gba","",
BTAJ,0063BDC0,"1332 - Astro Boy - Tetsuwan Atom (J).gba","",
A5DE,000CEF20,"1333 - Disney Sports Snowboarding (U).gba","",00215EBC
BMEE,0006CCF4,"1335 - Max Payne (U).gba","",
BTTJ,00021418,"1336 - Tetris Advance (J).gba","",000213F4
BDRJ,0004D6C8,"1337 - Ochaken No Heya (J).gba","",0004D6A4
BS5J,00054854,"1339 - Silvanian Family Yousei no Stick to Fushigi no Marroine no Onnanoko (J).gba","",00054588
BS4J,00049CD0,"1340 - Simple 2960 Vol. 4 - The Trump (J).gba","",00049CAC
BWMJ,00089F68,"1341 - WanWan Meitantei (J).gba","",00089F44
BAMJ,00DAF494,"1342 - Ashita No Joe (J).gba","",
AARP,001C9694,"1345 - Altered Beast - Guardian of the Realms (E).gba","",001C9664
ATKP,000533B0,"1346 - Tekken Advance (E).gba","",00053380
BSBE,00BF7244,"1351 - Sonic Battle (U).gba","",00BF71FC
BHYJ,00039EAC,"1352 - Hyokkori Hyotanjima Don Gabacho Daikatsuyaku no Maki (J).gba","",00039E7C
AHUE,00055450,"1353 - Shining Soul (U).gba","",00055420
A3JJ,00054824,"1357 - Gyakuten Saiban 3 (J).gba","",000547F4
BPRJ,00467F0C,"1360 - Pokemon Fire Red (J).gba","",00467EDC
BPGJ,00467D50,"1362 - Pokemon Leaf Green (J).gba","",00467D20
BMMP,0010CCD0,"1363 - Scooby-Doo - Mystery Mayhem (E).gba","",
AY7P,009FCB18,"1364 - Yu-Gi-Oh! - The Sacred Cards (E).gba","",009FCA94
BBRX,00030800,"1365 - Disney's Brother Bear (E).gba","",
AD2P,00095890,"1369 - Mr. Driller 2 (E).gba","",00095854
BMXE,0008F2C0,"1370 - Metroid - Zero Mission (U).gba","",0008F254
APYP,002C1104,"1371 - Puyo Pop (E).gba","",002C10D4
AQPI,001363EC,"1372 - Disney Principesse (I).gba","",
BOZE,003FB2A4,"1374 - Ozzy & Drix (U).gba","",003FB25C
BM8J,00051068,"1375 - Mermaid Melody - PichiPichi Pitch - PichiPichi Party (J).gba","",00051020
ALEE,0002C0A8,"1380 - Bruce Lee - Return of the Legend (U).gba","",00028FE8
A4ND,0013CC70,"1389 - Harvest Moon - Friends of Mineral Town (G).gba","",
BPTP,002DBE80,"1394 - Peter Pan - The Motion Picture (E).gba","",002DBE14
AZIY,0002C6D0,"1396 - Finding Nemo (E).gba","",
BGSJ,000721CC,"1397 - Gakuen Senki Muryou (J).gba","",00072190
BDTJ,002DEAAC,"1400 - River City Ransom EX (J).gba","",001C3460
A89E,00106DD0,"1403 - Megaman Battle Chip Challenge (U).gba","",00106D7C
BU6J,0040E17C,"1404 - Taiketsu Ultra Hero (J).gba","",0040E140
AGXE,00744CBC,"1406 - Guilty Gear X - Advance Edition (U).gba","",00744CA4
AU2P,000BC60C,"1407 - Shining Soul II (E).gba","",000BC5DC
BSLP,000CC738,"1408 - Tom Clancy's Splinter Cell - Pandora Tommorow (E).gba","",000CC708
B08J,00498844,"1409 - One Piece Going Baseball (J).gba","",
BADP,0005AF4C,"1410 - Disney's Aladdin (E).gba","",
BJUP,000B463C,"1413 - Tak And The Power Of JuJu (E).gba","",000B4624
AQTP,00031724,"1414 - Dr. Seuss' - The Cat in the Hat (E).gba","",000316E8
BYSJ,0020EDE4,"1416 - Yu-Gi-Oh! - Sugoroku no Sugoroku (J).gba","",0020EDA8
BMUE,001B8A34,"1417 - Scooby-Doo 2 - Monsters Unleashed (U).gba","",001B8980
BR3E,0035AAC8,"1418 - R-Type III (U).gba","",
A89P,00106DD0,"1419 - Megaman Battle Chip Challenge (E).gba","",00106D7C
BMEP,0006E6D8,"1421 - Max Payne Advance (E).gba","",
BMQP,00122E1C,"1423 - Disney's Magical Quest 3 Starring Mickey and Donald (E).gba","",00122D98
BTIJ,002CF504,"1425 - Tantei Gakuen Q - Kyukyoku Trick ni Idome (J).gba","",002CF4D4
AZJJ,0008C4A4,"1427 - Dragon Ball Z - Bukuu Tougeki (J).gba","",0008C468
BDDJ,002B6E1C,"1428 - Double Dragon Advance (J).gba","",
BS3J,0002020C,"1429 - Simple 2960 Vol. 3 - The Itsudemo Puzzle (J).gba","",000201DC
BHRJ,0008F650,"1430 - Full Metal Alchemist (J).gba","",0008F620
A4NP,0013AC48,"1432 - Harvest Moon - Friends of Mineral Town (E).gba","",
APTP,003EFA54,"1433 - The Powerpuff Girls - Mojo JoJo A-Go-Go (E).gba","",0036E480
ADLP,0004FC10,"1434 - Dexter's Laboratory - Deesaster Strikes (E).gba","",
A3ZE,0004774C,"1437 - Street Jam Basketball (U).gba","",0004771C
BD2J,007530A8,"1438 - Duel Masters 2 (J).gba","",0075303C
BRPJ,0004A59C,"1439 - Liliput Oukoku (J).gba","",0004A584
BB9J,008193D0,"1440 - Boboboubo Boubobo - 9 Kiwame Senshi Gyagu Yuugou (J).gba","",008193A0
A9AE,00053BC0,"1446 - Demon Driver - Time to Burn Rubber! (U).gba","",00053B90
BMUX,001ACB14,"1451 - Scooby-Doo 2 - Monster Unleashed (E).gba","",001ACA60
BMXP,0008FF4C,"1452 - Metroid - Zero Mission (E).gba","",0008FEE0
BPNJ,00334980,"1453 - Pikapika Nurse Monogatari (J).gba","",0033495C
B8KJ,00B253E0,"1454 - Hoshi no Kirby - Kagami no Daimeikyuu (J).gba","",00D2C43C
BZ3J,0010F810,"1457 - Rockman Zero 3 (J).gba","",0010F75C
BMGJ,002054CC,"1458 - Mario Golf - Advance Tour (J).gba","",
A6RE,0033FF80,"1459 - Shifting Gears - Road Trip (U).gba","",0033FF38
AU2E,000BC09C,"1460 - Shining Soul II (U).gba","",000BC06C
BKSJ,0006DF58,"1461 - Card Captor - Sakura Card Friends (J).gba","",0006DF1C
BZGJ,0005B95C,"1462 - Zettai Zetsumei Dangerous Jiisan 2 (J).gba","",0005B944
BUVJ,0002F70C,"1463 - Uchu No Stellvia (J).gba","",0002F6E8
BP3J,00619594,"1464 - Pia Carrot e Youkoso!! 3.3 (J).gba","",00619564
AENE,003E9974,"1465 - Serious Sam Advance (U).gba","",003E9944
BTPE,000D85F0,"1466 - Ten Pin Alley 2 (U).gba","",000D862C
BN2J,0040F330,"1469 - Naruto Saikyou Ninja Daikessyu 2 (J).gba","",0040F300
AF5P,0007DAF4,"1470 - Shining Force - Resurrection of the Dark Dragon (E).gba","",0007DAC4
ANVJ,00C3781C,"1472 - Shiren Monsters Netsal (J).gba","",00C377BC
BPBJ,002663A0,"1475 - Pyuu to Fuku! Jogger Byuu to Deru! Megane-Kun (J).gba","",
AO7K,000F1A34,"1476 - Ilgop Seomui Daebomul (K).gba","",000F1A10
BSEE,0004A594,"1477 - Shrek 2 (U).gba","",
BANE,003082F8,"1478 - Van Helsing (U).gba","",00308298
BKCJ,000D89D8,"1479 - Crayon Shin-Chan - Arashi no Yobu Cinema-Land no Daibouken! (J).gba","",000D8960
AENP,003E99D0,"1480 - Serious Sam Advance (E).gba","",003E99A0
BKTJ,00131170,"1481 - Kootetsu Teikoku from Hot-B (J).gba","",00131128
BGNJ,000744AC,"1482 - Gundam Seed Battle Assault (J).gba","",0007447C
U3IP,001E7604,"1483 - Boktai - The Sun is in your Hand (E).gba","",
BANP,00308230,"1484 - Van Helsing (E).gba","",003081D0
BM5E,007140B8,"1489 - Mario Vs. Donkey Kong (U).gba","",
B3SE,000EB420,"1490 - Sonic Advance 3 (U).gba","",
AQ2P,00361534,"1491 - Gadget Racers (E).gba","",003614EC
BDTE,002C6084,"1502 - River City - Ransom EX (U).gba","",001AABD8
BTFJ,00067160,"1504 - Tokyo Majin Gakuen - Fuju Houroku (J).gba","",00067124
BFZP,000A21D4,"1508 - F-Zero GP Legend (E).gba","",000A215C
BD4E,00075274,"1509 - Crash Bandicoot - Purple Ripto's Rampage (U).gba","",00075268
BSTE,00258318,"1510 - Spyro Orange - The Cortex Conspiracy (U).gba","",0020CE48
BSBP,00BF8370,"1513 - Sonic Battle (E).gba","",00BF8328
BNJJ,0014D234,"1525 - Jajamaru Jr. Denshouki - Jaleco Memorial (J).gba","",0014D1EC
BM5J,006C3508,"1526 - Mario Vs. Donkey Kong (J).gba","",
BMXJ,0008F31C,"1527 - Metroid - Zero Mission (J).gba","",0008F2B0
BMHJ,00EEB550,"1528 - Medal of Honor - Infiltrator (J).gba","",
AF5E,0007DAF8,"1530 - Shining Force - Resurrection of the Dark Dragon (U).gba","",0007DAC8
BM4J,0011E11C,"1531 - Mickey no Pocket Resort (J).gba","",
AWAC,00098CB8,"1532 - Wario Land Advance (C).gba","",00098C58
AWWE,00368F0C,"1533 - Woody Woodpecker In Crazy Castle 5 (U).gba","",00368EDC
BTHE,00061D84,"1535 - Thunder Alley (U).gba","",
B3SJ,000EB94C,"1536 - Sonic Advance 3 (J).gba","",
BSEX,00062BF0,"1538 - Shrek 2 (E).gba","",
B3SP,000EB7AC,"1541 - Sonic Advance 3 (E).gba","",
BSTP,0005DD0C,"1542 - Spyro Fusion (E).gba","",002F1DE8
BD4P,0006BAE4,"1543 - Crash Bandicoot Fusion (E).gba","",
BMGE,002054CC,"1544 - Mario Golf - Advance Tour (U).gba","",
BD3J,00D0525C,"1545 - Dragon Quest Characters - Toruneko no Daibouken 3 Advance - Fushigi no Dungeon (J).gba","",
BSAJ,000B2780,"1547 - Super Chinese 1 and 2 Advance (J).gba","",000B275C
AZJE,000F5490,"1548 - DragonBall Z - Supersonic Warriors (U).gba","",000F5454
A8LJ,00057A88,"1551 - BB Ball (J).gba","",00057A70
A5SJ,00051E34,"1552 - Oshare Wanko (J).gba","",00051DF8
BSPE,00E47CB4,"1553 - Spider-Man 2 (U).gba","",00E47A14
B4WE,00155FF8,"1554 - MegaMan Battle Network 4 Red Sun (U).gba","",00155E78
B4BE,0015600C,"1555 - MegaMan Battle Network 4 Blue Moon (U).gba","",00155E8C
AY8E,00AFBDE4,"1556 - Yu-Gi-Oh! Reshef of Destruction (U).gba","",00AFBD0C
B8KP,00B64334,"1560 - Kirby And The Amazing Mirror (E).gba","",00D6B404
B8DE,002D4BD0,"1562 - Around The World In 80 Days (U).gba","",002D4B64
BKME,00123ADC,"1563 - Disney's Kim Possible 2 - Drakken's Demise (U).gba","",0005CAFC
BSPX,00E47F14,"1565 - Spider-Man 2 (E).gba","",00E47C74
BMGU,002054CC,"1566 - Mario Golf - Advance Tour (A).gba","",
A9CE,007DAE04,"1568 - CT Special Forces 2 - Back in The Trenches (U).gba","",00019729
BTAE,0061F3B8,"1569 - Astro Boy - Omega Factor (U).gba","",
BKOJ,00149138,"1571 - Kaiketsu Zorori to Mahou no Yuuenchi (J).gba","",001490F0
BZ2J,0004BEF8,"1572 - Zettai Zetsumei Den Chara Suji-San (J).gba","",0004BEE0
BDKJ,000995BC,"1573 - Digi Communication 2 in 1 Datou! Black Gemagema Dan (J).gba","",000995B4
AE7X,00680600,"1574 - Fire Emblem (E).gba","",
AE7Y,0067F200,"1575 - Fire Emblem (E).gba","",
BWFJ,00610150,"1576 - Wagamama Fairy Miruro de Pon! Yume no Kakera (J).gba","",00610120
BKBJ,000C4240,"1580 - Konjiki no Gashbell!! Makai no Bookmark (J).gba","",000C4210
A3NJ,004DC7C0,"1581 - Monster Summoner (J).gba","",
BNRJ,004578CC,"1583 - Naruto RPG - Uketsugareshi Hi no Ishi (J).gba","",
BCWE,007FB40C,"1584 - Catwoman (U).gba","",
U32J,0025E4C0,"1585 - Zoku Bokura no Taiyou - Taiyou Shounen Django (J).gba","",
BD5J,0076E238,"1586 - Duel Masters 2 - Kirifuda Shoubu Version (J).gba","",0076E1CC
BH2J,000B567C,"1587 - Hagane no Renkinjutsushi - Omoide no Soumeikyoku (J).gba","",000B564C
BK4J,008501FC,"1588 - Croket! 4 - Bank no Mori no Mamorigami (J).gba","",
BGIJ,00802FDC,"1589 - Get Ride AMDriver - Senkou no Hero Tanjou (J).gba","",00802F4C
AMAC,000F64C4,"1590 - Chaoji Maliou (C).gba","",000F6344
ALFJ,0021C258,"1591 - Dragon Ball Z - The Legacy of Goku II International (J).gba","",
BPFJ,000A4B64,"1592 - Puyo Puyo Fever (J).gba","",000A4B28
BGHJ,0041B9E8,"1593 - Gakkou no Kaidan - Hyakuyobako no Fuuin (J).gba","",0041B9D0
BZOJ,00117BB0,"1594 - Zero One SP (J).gba","",00117B80
BLJJ,0077060C,"1596 - Legions - Yomigaeru Shiren no Shima (J).gba","",007705B8
BFFJ,008F7BA8,"1597 - Final Fantasy I & II Advance (J).gba","",
BJUX,00496D98,"1599 - Tak and the Power of JuJu (E).gba","",00496F9A
BDAJ,003C1FFC,"1600 - Don-Chan Puzzle - Hanabi de Don (J).gba","",003C1FD8
BHAJ,0006E5C8,"1601 - Hanabi Hyakkei Advance (J).gba","",0006E598
BG4J,006AC92C,"1602 - SD Gundam Force (J).gba","",
AF5J,0007C478,"1603 - Shining Force - Kuroki Ryuu no Fukkatsu (J).gba","",0007C448
BR4J,00135214,"1604 - Rockman EXE 4.5 Real Operation (J).gba","",00135094
BDCJ,00072E50,"1605 - Doubutsu Shima no Chubi Gurumi 2 (J).gba","",00072E20
BDXJ,000E5724,"1606 - B-Densetsu! Battle B-Daman Moero! B-Kon (J).gba","",
BNBJ,005520A8,"1607 - Himawari Doubutsu Byouin (J).gba","",00552084
BUTJ,0005E33C,"1608 - Ultra Keibitai - Monster Attack (J).gba","",00190100
B3DJ,00BC52A4,"1609 - Densetsu no Stafi 3 (J).gba","",00187AC4
AC9E,003E306C,"1611 - Cartoon Network - Block Party (U).gba","",003E303C
BTBE,002D1F64,"1614 - Thunderbirds (U).gba","",002D1F04
BSLE,000CC6E0,"1626 - Tom Clancy's Splinter Cell - Pandora Tommorow (U).gba","",000CC6B0
AZJP,000F8124,"1628 - DragonBall Z - Supersonic Warriors (E).gba","",000F80E8
BSKJ,000970FC,"1629 - Summon Night - Craft Sword Monogatari 2 (J).gba","",000970C0
BMVJ,005E9014,"1630 - Super Mario Ball (J).gba","",005E8FE4
BCNJ,003A4210,"1632 - Crash Bandicoot Bakusou! Nitro Kart (J).gba","",0032BCCC
BPRE,004A32CC,"1636 - Pokemon Fire Red (U).gba","",004A329C
BPGE,003BF938,"1637 - Pokemon Leaf Green (U).gba","",
BZ3P,0010BF94,"1639 - MegaMan Zero 3 (E).gba","",0010BEE0
ATWY,0034E124,"1640 - Tetris Worlds (E).gba","",
BZIE,0007C854,"1641 - Finding Nemo - The Continuing Adventures (U).gba","",0007C7B8
AY8P,00B067AC,"1642 - Yu-Gi-Oh! Reshef of Destruction (E).gba","",00B066D4
BOSJ,00569810,"1643 - Boboboubo Boubobo - Bakuten Hajike Taisen (J).gba","",005697EC
AZJK,000A24C8,"1644 - Dragon Ball Z - Supersonic Warriors (K).gba","",000A248C
BG3E,0077CD88,"1646 - Dragon Ball Z - Buu's Fury (U).gba","",
AZ2E,006A46C4,"1647 - Zoids - Legacy (U).gba","",006A4694
BPEJ,0063C2AC,"1649 - Pokemon Emerald (J).gba","",0063C27C
BGCE,004908B0,"1653 - Advance Guardian Heroes (U).gba","",
BMGD,002054CC,"1654 - Mario Golf - Advance Tour (G).gba","",
BMGI,002054CC,"1655 - Mario Golf - Advance Tour (I).gba","",
BMGF,002054CC,"1656 - Mario Golf - Advance Tour (F).gba","",
BSPI,00E47CAC,"1657 - Spider-Man 2 (I).gba","",00E47A0C
BCKP,000E13EC,"1658 - Star Wars Trilogy - Apprentice of the Force (E).gba","",000E13BC
BCKE,000E1458,"1659 - Star Wars Trilogy - Apprentice of the Force (U).gba","",000E1428
A4BP,000318C0,"1660 - Monster Bass Fishing (E).gba","",00031890
BFZE,00097B44,"1661 - F-Zero GP Legend (U).gba","",00097ACC
BAGJ,00490658,"1662 - Advance Guardian Heroes (J).gba","",
BECJ,00106BB8,"1663 - Angel Collection 2 - Pichimo ni Narou (J).gba","",00106B7C
BDNJ,0005AAE4,"1664 - Dan Doh!! (J).gba","",0005AAB4
BSGJ,001180BC,"1665 - Minna no Soft Series - Minna no Shogi (J).gba","",0011808C
B8DP,002E7084,"1669 - Around The World In 80 Days (E).gba","",002E7018
AONE,002A5AE8,"1670 - Bubble Bobble - Old & New (U).gba","",002A5A88
BF2E,00307F14,"1671 - The Fairly OddParents - Shadow Showdown (U).gba","",
BSUE,00050910,"1672 - Shark Tale (U).gba","",
BPRS,00455638,"1675 - Pokemon Rojo Fuego (S).gba","",
BPGS,004992C0,"1676 - Pokemon Verde Hoja (S).gba","",00499290
BPGD,004A0A5C,"1677 - Pokemon Blattgrune (G).gba","",004A0A2C
BPRD,0041412C,"1678 - Pokemon Feuerrote (G).gba","",00412768
BPRF,0040CB30,"1679 - Pokemon Rouge Feu (F).gba","",0040B16C
BPGF,004980BC,"1680 - Pokemon Vert Feuille (F).gba","",0049808C
BCCE,00215770,"1682 - Nicktoons - Freeze Frame Frenzy (U).gba","",002156E0
BPRI,0046E680,"1685 - Pokemon Rosso Fuoco (I).gba","",
BPGI,003B8940,"1686 - Pokemon Verde Foglia (I).gba","",
BMGS,002054CC,"1690 - Mario Golf - Advance Tour (S).gba","",
BPGE,00462D34,"1691 - Pokemon Leaf Green (U).gba","",
BE8J,00214120,"1692 - Fire Emblem - Seima no Kouseki (J).gba","",
B2TE,000712C0,"1693 - Tony Hawk's Underground 2 (U).gba","",000DF284
BMVE,005E63A0,"1694 - Mario Pinball Land (U).gba","",005E6370
BPRE,00456D94,"1695 - Pokemon Fire Red (U).gba","",
BKNE,00345160,"1696 - Lego Knights' Kingdom (U).gba","",00345144
AYHE,00272D00,"1697 - Starsky & Hutch (U).gba","",
BZ3E,0010BFE8,"1702 - MegaMan Zero 3 (U).gba","",0010BF34
RZWJ,0018BDF8,"1703 - Mawaru Made in Wario (J).gba","",0018BD80
BT9E,0004BB0C,"1704 - Tak 2 - The Staff of Dreams (U).gba","",00007641
BLSE,0067D100,"1705 - Disney's Lilo & Stitch 2 - Hamsterveil Havoc (U).gba","",0067D0D0
BSUX,0005BE00,"1706 - Shark Tale (E).gba","",
BRVE,0004CD80,"1708 - That's So Raven (U).gba","",
BGEE,000704A4,"1714 - SD Gundam Force (U).gba","",00070474
BWWE,0032ECCC,"1715 - WWE Survivor Series (U).gba","",0032ECA0
B8KE,00B59ED0,"1716 - Kirby And The Amazing Mirror (U).gba","",00D60FA4
BT2E,006D82AC,"1717 - Teenage Mutant Ninja Turtles 2 - Battle Nexus (U).gba","",
BFTJ,0009EE84,"1718 - F-Zero Climax (J).gba","",0009EE0C
U32E,0025EEA8,"1719 - Boktai 2 - Solar Boy Django (U).gba","",
BALE,000EF014,"1720 - Rugrats - All Grown Up (U).gba","",000EEF78
BKNP,00345160,"1721 - Lego Knights' Kingdom (E).gba","",00345144
BHZP,0009C660,"1722 - Hot Wheels Gamepack 1 (E).gba","",
BSYJ,0003CCC0,"1724 - Sentouin - Yamada Hajime (J).gba","",0003CCA8
A84P,0043B29C,"1727 - Hamtaro - Rainbow Rescue (E).gba","",
BYDE,00251820,"1729 - Yu-Gi-Oh! Destiny Board Traveler (U).gba","",002517E4
BFDJ,000ECFBC,"1730 - Fruits Mura no Doubutsu Tachi (J).gba","",000ECF98
BOPJ,000D92B0,"1731 - Oshare Princess EX Primo Debut Monogatari & Renai Uranai Daisakusen (J).gba","",000D928C
BAZJ,002E0A90,"1732 - Akachan Doubutsuen (J).gba","",002E0A6C
BIKJ,00066A0C,"1733 - Ochainu Kururin (J).gba","",000669D0
BSIE,000AF3FC,"1734 - Shrek 2 - Beg for Mercy (U).gba","",
BE2J,0009D7AC,"1736 - Kisekae Angel (J).gba","",0009D788
BWKJ,000567F8,"1737 - Wanko de Kururin Wancle (J).gba","",000567BC
BWAJ,0005BDE0,"1738 - Wannyan Idol Gakuen (J).gba","",0005BDBC
BPQJ,000F16C4,"1739 - Pukupuku Tennen Kairanban Koi no Cupid Daisakusen (J).gba","",000F1694
BRNJ,000B0AB8,"1740 - Licca-Chan no Oshare Nikki (J).gba","",000B0A88
BI2J,000AA890,"1741 - Koinu to Issho 2 (J).gba","",000AA86C
BZMJ,009F3D3C,"1743 - Zelda no Densetsu - Fushigi no Boushi (J).gba","",009F3BBC
BXAE,00208B68,"1744 - Texas Hold 'Em Poker (U).gba","",00208B38
BICE,005EF4EC,"1749 - The Incredibles (U).gba","",
